"bis_player_id","pick_round","pick_number","display_pick_number","round_pick_number","headshot_link","is_drafted","is_pass","year","school_name","person_id","person_full_name","person_link","person_first_name","person_last_name","person_primary_number","person_birth_date","person_current_age","person_birth_city","person_birth_state_province","person_birth_country","person_height","person_weight","person_active","person_use_name","person_use_last_name","person_middle_name","person_boxscore_name","person_nick_name","person_gender","person_is_player","person_is_verified","person_draft_year","person_mlb_debut_date","person_name_first_last","person_name_slug","person_first_last_name","person_last_first_name","person_last_init_name","person_init_last_name","person_full_fml_name","person_full_lfm_name","person_strike_zone_top","person_strike_zone_bottom","person_pronunciation","person_last_played_date","person_name_title","person_name_suffix","person_death_date","person_death_city","person_death_state_province","person_death_country","person_name_matrilineal","person_primary_position_code","person_primary_position_name","person_primary_position_type","person_primary_position_abbreviation","person_bat_side_code","person_bat_side_description","person_pitch_hand_code","person_pitch_hand_description","team_all_star_status","team_id","team_name","team_link","team_spring_league_id","team_spring_league_name","team_spring_league_link","team_spring_league_abbreviation","draft_type_code","draft_type_description","draft_year","rank","pick_value","signing_bonus","scouting_report","blurb","home_city","home_state","home_country","school_city","school_country","school_state","school_school_class"
356662,5,157,157,6,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:silo:current.png/w_120,q_auto:best/v1/people/605474/headshot/draft/current",TRUE,FALSE,2011,"Georgia Tech",605474,"Matt Skole","/api/v1/people/605474","Matthew","Skole",NA,"1989-07-30",36,"Woodstock","GA","USA","6' 4""",220,FALSE,"Matt","Skole","Thomas","Skole","Baba","M",TRUE,TRUE,2011,"2018-05-28","Matt Skole","matt-skole-605474","Matt Skole","Skole, Matt","Skole, M","M Skole","Matthew Thomas Skole","Skole, Matthew Thomas",3.388,1.71,"skoal","2019-09-25",NA,NA,NA,NA,NA,NA,NA,"10","Designated Hitter","Hitter","DH","L","Left","R","Right","N",120,"Washington Nationals","/api/v1/teams/120",115,"Grapefruit League","/api/v1/league/115","GL","JR","Rule 4 / June Amateur Draft",2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
366697,5,166,166,15,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:silo:current.png/w_120,q_auto:best/v1/people/607333/headshot/draft/current",TRUE,FALSE,2011,"Central Florida",607333,"Beau Taylor","/api/v1/people/607333","Beau","Taylor",46,"1990-02-13",36,"Rockledge","FL","USA","5' 11""",205,TRUE,"Beau","Taylor","Ritchie","Taylor, B",NA,"M",TRUE,TRUE,2011,"2018-09-01","Beau Taylor","beau-taylor-607333","Beau Taylor","Taylor, Beau","Taylor, B","B Taylor","Beau Ritchie Taylor","Taylor, Beau Ritchie",3.19,1.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","Catcher","Catcher","C","L","Left","R","Right","N",133,"Athletics","/api/v1/teams/133",114,"Cactus League","/api/v1/league/114","CL","JR","Rule 4 / June Amateur Draft",2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
342819,5,167,167,16,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:silo:current.png/w_120,q_auto:best/v1/people/543470/headshot/draft/current",TRUE,FALSE,2011,"Texas",543470,"Brandon Loy","/api/v1/people/543470","Brandon","Loy",NA,"1990-05-03",35,"Dallas","TX","USA","6' 0""",190,FALSE,"Brandon","Loy","Scott","Loy",NA,"M",TRUE,TRUE,2011,NA,"Brandon Loy","brandon-loy-543470","Brandon Loy","Loy, Brandon","Loy, B","B Loy","Brandon Scott Loy","Loy, Brandon Scott",3.21,1.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","Second Base","Infielder","2B","R","Right","R","Right","N",116,"Detroit Tigers","/api/v1/teams/116",115,"Grapefruit League","/api/v1/league/115","GL","JR","Rule 4 / June Amateur Draft",2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
365923,5,168,168,17,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:silo:current.png/w_120,q_auto:best/v1/people/605227/headshot/draft/current",TRUE,FALSE,2011,"Texas Christian",605227,"Taylor Featherston","/api/v1/people/605227","Taylor","Featherston",NA,"1989-10-08",36,"Houston","TX","USA","6' 1""",185,FALSE,"Taylor","Featherston","Joseph","Featherston",NA,"M",TRUE,TRUE,2011,"2015-04-12","Taylor Featherston","taylor-featherston-605227","Taylor Featherston","Featherston, Taylor","Featherston, T","T Featherston","Taylor Joseph Featherston","Featherston, Taylor Joseph",3.255,1.643,NA,"2017-07-31",NA,NA,NA,NA,NA,NA,NA,"5","Third Base","Infielder","3B","R","Right","R","Right","N",115,"Colorado Rockies","/api/v1/teams/115",114,"Cactus League","/api/v1/league/114","CL","JR","Rule 4 / June Amateur Draft",2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
363679,5,175,175,24,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:silo:current.png/w_120,q_auto:best/v1/people/598290/headshot/draft/current",TRUE,FALSE,2011,"Louisville",598290,"Ryan Wright","/api/v1/people/598290","Ryan","Wright",NA,"1989-12-03",36,"Fort Wayne","IN","USA","6' 1""",200,FALSE,"Ryan","Wright","Taylor","Wright, R",NA,"M",TRUE,FALSE,2011,NA,"Ryan Wright","ryan-wright-598290","Ryan Wright","Wright, Ryan","Wright, R","R Wright","Ryan Taylor Wright","Wright, Ryan Taylor",3.255,1.643,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","Second Base","Infielder","2B","R","Right","R","Right","N",113,"Cincinnati Reds","/api/v1/teams/113",114,"Cactus League","/api/v1/league/114","CL","JR","Rule 4 / June Amateur Draft",2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
350538,5,178,178,27,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:silo:current.png/w_120,q_auto:best/v1/people/543255/headshot/draft/current",TRUE,FALSE,2011,"Wichita State",543255,"Tyler Grimes","/api/v1/people/543255","Tyler","Grimes",NA,"1990-07-03",35,"Wichita","KS","USA","5' 11""",195,FALSE,"Tyler","Grimes","Edward","Grimes",NA,"M",TRUE,TRUE,2011,NA,"Tyler Grimes","tyler-grimes-543255","Tyler Grimes","Grimes, Tyler","Grimes, T","T Grimes","Tyler Edward Grimes","Grimes, Tyler Edward",3.165,1.598,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","Catcher","Catcher","C","R","Right","R","Right","N",142,"Minnesota Twins","/api/v1/teams/142",115,"Grapefruit League","/api/v1/league/115","GL","JR","Rule 4 / June Amateur Draft",2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
367331,6,182,182,1,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:silo:current.png/w_120,q_auto:best/v1/people/607240/headshot/draft/current",TRUE,FALSE,2011,"Auburn",607240,"Dan Gamache","/api/v1/people/607240","Daniel","Gamache",NA,"1990-11-20",35,"Newport","RI","USA","5' 11""",205,FALSE,"Dan","Gamache","Joseph","Gamache",NA,"M",TRUE,TRUE,2011,NA,"Dan Gamache","dan-gamache-607240","Dan Gamache","Gamache, Dan","Gamache, D","D Gamache","Daniel Joseph Gamache","Gamache, Daniel Joseph",3.165,1.598,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","Second Base","Infielder","2B","L","Left","R","Right","N",134,"Pittsburgh Pirates","/api/v1/teams/134",115,"Grapefruit League","/api/v1/league/115","GL","JR","Rule 4 / June Amateur Draft",2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
347823,6,190,190,9,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:silo:current.png/w_120,q_auto:best/v1/people/543537/headshot/draft/current",TRUE,FALSE,2011,"San Diego State",543537,"Brandon Meredith","/api/v1/people/543537","Brandon","Meredith",NA,"1989-12-19",36,"San Diego","CA","USA","6' 2""",225,FALSE,"Brandon","Meredith","Christopher","Meredith",NA,"M",TRUE,TRUE,2011,NA,"Brandon Meredith","brandon-meredith-543537","Brandon Meredith","Meredith, Brandon","Meredith, B","B Meredith","Brandon Christopher Meredith","Meredith, Brandon Christopher",3.299,1.665,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7","Outfielder","Outfielder","LF","R","Right","R","Right","N",117,"Houston Astros","/api/v1/teams/117",115,"Grapefruit League","/api/v1/league/115","GL","JR","Rule 4 / June Amateur Draft",2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
349668,6,203,203,22,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:silo:current.png/w_120,q_auto:best/v1/people/543191/headshot/draft/current",TRUE,FALSE,2011,"Valparaiso",543191,"Kyle Gaedele","/api/v1/people/543191","Kyle","Gaedele",NA,"1989-11-01",36,"Arlington Heights","IL","USA","6' 3""",235,FALSE,"Kyle","Gaedele","R.","Gaedele",NA,"M",TRUE,TRUE,2011,NA,"Kyle Gaedele","kyle-gaedele-543191","Kyle Gaedele","Gaedele, Kyle","Gaedele, K","K Gaedele","Kyle R. Gaedele","Gaedele, Kyle R.",3.344,1.688,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7","Outfielder","Outfielder","LF","R","Right","R","Right","N",135,"San Diego Padres","/api/v1/teams/135",114,"Cactus League","/api/v1/league/114","CL","JR","Rule 4 / June Amateur Draft",2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
365083,6,211,211,30,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:silo:current.png/w_120,q_auto:best/v1/people/605543/headshot/draft/current",TRUE,FALSE,2011,"East Carolina",605543,"Zach Wright","/api/v1/people/605543","Zachary","Wright",NA,"1990-01-10",36,"Goldsboro","NC","USA","6' 1""",205,FALSE,"Zach","Wright","Cleveland","Wright, Z",NA,"M",TRUE,TRUE,2012,NA,"Zach Wright","zach-wright-605543","Zach Wright","Wright, Zach","Wright, Z","Z Wright","Zachary Cleveland Wright","Wright, Zachary Cleveland",3.255,1.643,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","Catcher","Catcher","C","R","Right","R","Right","N",143,"Philadelphia Phillies","/api/v1/teams/143",115,"Grapefruit League","/api/v1/league/115","GL","JR","Rule 4 / June Amateur Draft",2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
348600,7,213,213,2,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:silo:current.png/w_120,q_auto:best/v1/people/543667/headshot/draft/current",TRUE,FALSE,2011,"Virginia",543667,"Steven Proscia","/api/v1/people/543667","Steven","Proscia",NA,"1990-06-26",35,"Suffern","NY","USA","6' 2""",210,FALSE,"Steven","Proscia","Carlo","Proscia",NA,"M",TRUE,TRUE,2011,NA,"Steven Proscia","steven-proscia-543667","Steven Proscia","Proscia, Steven","Proscia, S","S Proscia","Steven Carlo Proscia","Proscia, Steven Carlo",3.299,1.665,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","Third Base","Infielder","3B","R","Right","R","Right","N",136,"Seattle Mariners","/api/v1/teams/136",114,"Cactus League","/api/v1/league/114","CL","JR","Rule 4 / June Amateur Draft",2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
351433,7,222,222,11,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:silo:current.png/w_120,q_auto:best/v1/people/571680/headshot/draft/current",TRUE,FALSE,2011,"Arizona",571680,"Cole Frenzel","/api/v1/people/571680","Cole","Frenzel",NA,"1990-03-13",35,"Dickinson","ND","USA","6' 2""",210,FALSE,"Cole","Frenzel","Douglas","Frenzel, C",NA,"M",TRUE,TRUE,2011,NA,"Cole Frenzel","cole-frenzel-571680","Cole Frenzel","Frenzel, Cole","Frenzel, C","C Frenzel","Cole Douglas Frenzel","Frenzel, Cole Douglas",3.299,1.665,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","First Base","Infielder","1B","L","Left","R","Right","N",121,"New York Mets","/api/v1/teams/121",115,"Grapefruit League","/api/v1/league/115","GL","JR","Rule 4 / June Amateur Draft",2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
343695,7,224,224,13,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:silo:current.png/w_120,q_auto:best/v1/people/545142/headshot/draft/current",TRUE,FALSE,2011,"Coastal Carolina",545142,"Scott Woodward","/api/v1/people/545142","Scott","Woodward",NA,"1988-12-03",37,"Fort Wayne","IN","USA","6' 2""",205,FALSE,"Scott","Woodward",NA,"Woodward",NA,"M",TRUE,TRUE,2011,NA,"Scott Woodward","scott-woodward-545142","Scott Woodward","Woodward, Scott","Woodward, S","S Woodward","Scott Woodward","Woodward, Scott",3.299,1.665,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","Third Base","Infielder","3B","L","Left","R","Right","N",119,"Los Angeles Dodgers","/api/v1/teams/119",114,"Cactus League","/api/v1/league/114","CL","JR","Rule 4 / June Amateur Draft",2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
349819,7,228,228,17,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:silo:current.png/w_120,q_auto:best/v1/people/543694/headshot/draft/current",TRUE,FALSE,2011,"North Carolina State",543694,"Harold Riggins","/api/v1/people/543694","Harold","Riggins",NA,"1990-03-06",35,"San Angelo","TX","USA","6' 2""",240,FALSE,"Harold","Riggins","Bellefonte","Riggins",NA,"M",TRUE,TRUE,2011,NA,"Harold Riggins","harold-riggins-543694","Harold Riggins","Riggins, Harold","Riggins, H","H Riggins","Harold Bellefonte Riggins","Riggins, Harold Bellefonte",3.299,1.665,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","First Base","Infielder","1B","R","Right","R","Right","N",115,"Colorado Rockies","/api/v1/teams/115",114,"Cactus League","/api/v1/league/114","CL","JR","Rule 4 / June Amateur Draft",2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
345987,7,230,230,19,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:silo:current.png/w_120,q_auto:best/v1/people/605361/headshot/draft/current",TRUE,FALSE,2011,"Kansas State",605361,"Nick Martini","/api/v1/people/605361","Nicholas","Martini",NA,"1990-06-27",35,"Crystal Lake","IL","USA","5' 11""",205,TRUE,"Nick","Martini","Scott","Martini","Tini","M",TRUE,FALSE,2011,"2018-06-06","Nick Martini","nick-martini-605361","Nick Martini","Martini, Nick","Martini, N","N Martini","Nicholas Scott Martini","Martini, Nicholas Scott",3.48,1.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","Outfielder","Outfielder","RF","L","Left","L","Left","N",138,"St. Louis Cardinals","/api/v1/teams/138",115,"Grapefruit League","/api/v1/league/115","GL","JR","Rule 4 / June Amateur Draft",2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
335994,7,231,231,20,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:silo:current.png/w_120,q_auto:best/v1/people/607345/headshot/draft/current",TRUE,FALSE,2011,"Pittsburgh",607345,"Kevan Smith","/api/v1/people/607345","Kevan","Smith",NA,"1988-06-28",37,"Pittsburgh","PA","USA","6' 4""",230,FALSE,"Kevan","Smith","Alan","Smith, K","Smitty","M",TRUE,TRUE,2011,"2016-09-01","Kevan Smith","kevan-smith-607345","Kevan Smith","Smith, Kevan","Smith, K","K Smith","Kevan Alan Smith","Smith, Kevan Alan",3.43,1.61,NA,"2021-08-08",NA,NA,NA,NA,NA,NA,NA,"2","Catcher","Catcher","C","R","Right","R","Right","N",145,"Chicago White Sox","/api/v1/teams/145",114,"Cactus League","/api/v1/league/114","CL","JR","Rule 4 / June Amateur Draft",2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
332710,8,245,245,4,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:silo:current.png/w_120,q_auto:best/v1/people/543729/headshot/draft/current",TRUE,FALSE,2011,"Arizona State",543729,"John Ruettiger","/api/v1/people/543729","John","Ruettiger",NA,"1989-09-21",36,"Joliet","IL","USA","6' 1""",193,FALSE,"John","Ruettiger","William","Ruettiger",NA,"M",TRUE,TRUE,2011,NA,"John Ruettiger","john-ruettiger-543729","John Ruettiger","Ruettiger, John","Ruettiger, J","J Ruettiger","John William Ruettiger","Ruettiger, John William",3.255,1.643,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7","Outfielder","Outfielder","LF","L","Left","L","Left","N",110,"Baltimore Orioles","/api/v1/teams/110",115,"Grapefruit League","/api/v1/league/115","GL","JR","Rule 4 / June Amateur Draft",2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
360128,8,249,249,8,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:silo:current.png/w_120,q_auto:best/v1/people/605214/headshot/draft/current",TRUE,FALSE,2011,"Alabama - Tuscaloosa",605214,"Taylor Dugas","/api/v1/people/605214","Taylor","Dugas",NA,"1989-12-15",36,"Lafayette","LA","USA","5' 9""",180,FALSE,"Taylor","Dugas","Brooks","Dugas",NA,"M",TRUE,TRUE,2012,NA,"Taylor Dugas","taylor-dugas-605214","Taylor Dugas","Dugas, Taylor","Dugas, T","T Dugas","Taylor Brooks Dugas","Dugas, Taylor Brooks",3.076,1.553,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7","Outfielder","Outfielder","LF","L","Left","L","Left","N",112,"Chicago Cubs","/api/v1/teams/112",114,"Cactus League","/api/v1/league/114","CL","JR","Rule 4 / June Amateur Draft",2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
360464,8,252,252,11,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:silo:current.png/w_120,q_auto:best/v1/people/594940/headshot/draft/current",TRUE,FALSE,2011,"Fresno State",594940,"Danny Muno","/api/v1/people/594940","Daniel","Muno",16,"1989-02-09",37,"Long Beach","CA","USA","6' 1""",195,FALSE,"Danny","Muno","Joseph","Muno",NA,"M",TRUE,TRUE,2011,"2015-04-17","Danny Muno","danny-muno-594940","Danny Muno","Muno, Danny","Muno, D","D Muno","Daniel Joseph Muno","Muno, Daniel Joseph",3.255,1.643,NA,"2015-07-24",NA,NA,NA,NA,NA,NA,NA,"5","Third Base","Infielder","3B","S","Switch","R","Right","N",121,"New York Mets","/api/v1/teams/121",115,"Grapefruit League","/api/v1/league/115","GL","JR","Rule 4 / June Amateur Draft",2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
366928,8,257,257,16,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:silo:current.png/w_120,q_auto:best/v1/people/607249/headshot/draft/current",TRUE,FALSE,2011,"Dallas Baptist",607249,"Jason Krizan","/api/v1/people/607249","Jason","Krizan",56,"1989-06-28",36,"Austin","TX","USA","6' 0""",185,TRUE,"Jason","Krizan","William","Krizan",NA,"M",TRUE,TRUE,2011,"2022-04-29","Jason Krizan","jason-krizan-607249","Jason Krizan","Krizan, Jason","Krizan, J","J Krizan","Jason William Krizan","Krizan, Jason William",3.21,1.62,"krih-ZAN",NA,NA,NA,NA,NA,NA,NA,NA,"4","Second Base","Infielder","2B","L","Left","R","Right","N",116,"Detroit Tigers","/api/v1/teams/116",115,"Grapefruit League","/api/v1/league/115","GL","JR","Rule 4 / June Amateur Draft",2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
361914,8,266,266,25,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:silo:current.png/w_120,q_auto:best/v1/people/600303/headshot/draft/current",TRUE,FALSE,2011,"Coastal Carolina",600303,"Tommy La Stella","/api/v1/people/600303","Thomas","La Stella",4,"1989-01-31",37,"Westwood","NJ","USA","5' 11""",180,TRUE,"Tommy","La Stella","F.","La Stella","TL","M",TRUE,FALSE,2011,"2014-05-28","Tommy La Stella","tommy-la-stella-600303","Tommy La Stella","La Stella, Tommy","La Stella, T","T La Stella","Thomas F. La Stella","La Stella, Thomas F.",3.38,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","Designated Hitter","Hitter","DH","L","Left","R","Right","N",144,"Atlanta Braves","/api/v1/teams/144",115,"Grapefruit League","/api/v1/league/115","GL","JR","Rule 4 / June Amateur Draft",2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
357799,9,283,283,12,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:silo:current.png/w_120,q_auto:best/v1/people/605131/headshot/draft/current",TRUE,FALSE,2011,"Arizona State",605131,"Austin Barnes","/api/v1/people/605131","Austin","Barnes",55,"1989-12-28",36,"Riverside","CA","USA","5' 9""",187,TRUE,"Austin","Barnes","Scott","Barnes, A","Sam","M",TRUE,TRUE,2011,"2015-05-24","Austin Barnes","austin-barnes-605131","Austin Barnes","Barnes, Austin","Barnes, A","A Barnes","Austin Scott Barnes","Barnes, Austin Scott",3.23,1.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","Catcher","Catcher","C","R","Right","R","Right","N",146,"Miami Marlins","/api/v1/teams/146",115,"Grapefruit League","/api/v1/league/115","GL","JR","Rule 4 / June Amateur Draft",2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
367537,9,284,284,13,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:silo:current.png/w_120,q_auto:best/v1/people/607365/headshot/draft/current",TRUE,FALSE,2011,"Oklahoma",607365,"Tyler Ogle","/api/v1/people/607365","Tyler","Ogle",NA,"1990-08-09",35,"Portland","ME","USA","5' 10""",210,FALSE,"Tyler","Ogle",NA,"Ogle",NA,"M",TRUE,FALSE,2011,NA,"Tyler Ogle","tyler-ogle-607365","Tyler Ogle","Ogle, Tyler","Ogle, T","T Ogle","Tyler Ogle","Ogle, Tyler",3.121,1.575,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","Catcher","Catcher","C","R","Right","R","Right","N",119,"Los Angeles Dodgers","/api/v1/teams/119",114,"Cactus League","/api/v1/league/114","CL","JR","Rule 4 / June Amateur Draft",2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
366732,9,287,287,16,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:silo:current.png/w_120,q_auto:best/v1/people/607115/headshot/draft/current",TRUE,FALSE,2011,"Kentucky",607115,"Chad Wright","/api/v1/people/607115","Chad","Wright",NA,"1989-07-27",36,"Paducah","KY","USA","5' 10""",198,FALSE,"Chad","Wright","Everett","Wright, C",NA,"M",TRUE,TRUE,2011,NA,"Chad Wright","chad-wright-607115","Chad Wright","Wright, Chad","Wright, C","C Wright","Chad Everett Wright","Wright, Chad Everett",3.121,1.575,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","Outfielder","Outfielder","CF","L","Left","R","Right","N",116,"Detroit Tigers","/api/v1/teams/116",115,"Grapefruit League","/api/v1/league/115","GL","JR","Rule 4 / June Amateur Draft",2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
345087,9,292,292,21,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:silo:current.png/w_120,q_auto:best/v1/people/543768/headshot/draft/current",TRUE,FALSE,2011,"Kent State",543768,"Travis Shaw","/api/v1/people/543768","Travis","Shaw",6,"1990-04-16",35,"Washington Court House","OH","USA","6' 4""",230,FALSE,"Travis","Shaw","R.","Shaw, T","Mayor-DDC","M",TRUE,TRUE,2011,"2015-05-08","Travis Shaw","travis-shaw-543768","Travis Shaw","Shaw, Travis","Shaw, T","T Shaw","Travis R. Shaw","Shaw, Travis R.",3.63,1.77,NA,"2022-04-28",NA,NA,NA,NA,NA,NA,NA,"5","Third Base","Infielder","3B","L","Left","R","Right","N",111,"Boston Red Sox","/api/v1/teams/111",115,"Grapefruit League","/api/v1/league/115","GL","JR","Rule 4 / June Amateur Draft",2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
361596,9,298,298,27,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:silo:current.png/w_120,q_auto:best/v1/people/605162/headshot/draft/current",TRUE,FALSE,2011,"Troy",605162,"Adam Bryant","/api/v1/people/605162","Nicholas","Bryant",NA,"1989-05-21",36,"Pensacola","FL","USA","5' 11""",170,FALSE,"Adam","Bryant","Adam","Bryant",NA,"M",TRUE,TRUE,2011,NA,"Adam Bryant","adam-bryant-605162","Adam Bryant","Bryant, Adam","Bryant, A","A Bryant","Nicholas Adam Bryant","Bryant, Nicholas Adam",3.165,1.598,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","First Base","Infielder","1B","R","Right","R","Right","N",142,"Minnesota Twins","/api/v1/teams/142",115,"Grapefruit League","/api/v1/league/115","GL","JR","Rule 4 / June Amateur Draft",2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
360500,9,300,300,29,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:silo:current.png/w_120,q_auto:best/v1/people/592674/headshot/draft/current",TRUE,FALSE,2011,"Western Kentucky",592674,"Matt Rice","/api/v1/people/592674","James","Rice",NA,"1989-05-08",36,"Johnson City","TN","USA","6' 3""",195,FALSE,"Matt","Rice","Matthew","Rice",NA,"M",TRUE,TRUE,2011,NA,"Matt Rice","matt-rice-592674","Matt Rice","Rice, Matt","Rice, M","M Rice","James Matthew Rice","Rice, James Matthew",3.344,1.688,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","Catcher","Catcher","C","R","Right","R","Right","N",139,"Tampa Bay Rays","/api/v1/teams/139",115,"Grapefruit League","/api/v1/league/115","GL","JR","Rule 4 / June Amateur Draft",2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
344748,10,315,315,14,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:silo:current.png/w_120,q_auto:best/v1/people/594914/headshot/draft/current",TRUE,FALSE,2011,"Memphis",594914,"Drew Martinez","/api/v1/people/594914","Drew","Martinez",NA,"1989-04-04",36,"Memphis","TN","USA","5' 11""",170,FALSE,"Drew","Martinez","Tyler","Martinez, D",NA,"M",TRUE,TRUE,2011,NA,"Drew Martinez","drew-martinez-594914","Drew Martinez","Martinez, Drew","Martinez, D","D Martinez","Drew Tyler Martinez","Martinez, Drew Tyler",3.165,1.598,NA,NA,NA,NA,NA,NA,NA,NA,NA,"O","Outfield","Outfielder","OF","L","Left","L","Left","N",108,"Los Angeles Angels","/api/v1/teams/108",114,"Cactus League","/api/v1/league/114","CL","JR","Rule 4 / June Amateur Draft",2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
366671,10,316,316,15,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:silo:current.png/w_120,q_auto:best/v1/people/607261/headshot/draft/current",TRUE,FALSE,2011,"Fresno State",607261,"Dusty Robinson","/api/v1/people/607261","Dusty","Robinson",NA,"1989-09-09",36,"Bakersfield","CA","USA","6' 0""",205,FALSE,"Dusty","Robinson",NA,"Robinson, D",NA,"M",TRUE,TRUE,2011,NA,"Dusty Robinson","dusty-robinson-607261","Dusty Robinson","Robinson, Dusty","Robinson, D","D Robinson","Dusty Robinson","Robinson, Dusty",3.21,1.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","Outfielder","Outfielder","RF","R","Right","R","Right","N",133,"Athletics","/api/v1/teams/133",114,"Cactus League","/api/v1/league/114","CL","JR","Rule 4 / June Amateur Draft",2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
